title,link,text,newspaper
T:10:蔡英文訪新住民 她大膽示愛：總統我能抱妳嗎？,//news.ltn.com.tw/news/politics/breakingnews/2938391,總統蔡英文向新住民武芳草握拳鼓勵。（記者張議晨攝）2019-10-062103〔記者張議晨／宜蘭報導〕總統蔡英文今到冬山鄉順安村，尋求新住民支持，還體驗3D果中花製作；果中花為越南籍新住民武芳草所經營，去年武芳草曾送蔡英文書籍，睽違1年兩人再次見面，武芳草送上蓮花造型的果中花，象徵明年總統大選「連（蓮）任成功！」嫁到台灣9年的武芳草，能說一口流利中文，2016年在羅東經營首家3D果中花店，同年當起果中花講師，在在國際青年創意美學競賽，獲得金牌殊榮。去年地方大選前夕，總統蔡英文到訪宜蘭時，武芳草送上自己編撰的果中花教學書籍給蔡英文，作為她在台灣實現夢想的見證。武芳草說，她的家路小，車進不來，但總統不介意，還大方來拜訪，「我知道她懂我們」；這3年來全台灣新住民協會越來越多，對於下一代也提供資源，她感受到政府對新住民照顧。時隔一年，兩人再次碰面，話講到一半，武芳草大膽向蔡英文說「總統，我可以抱妳嗎？」蔡英文隨後大方獻上擁抱，兩人互動自然，獲得台下近百名越籍新住民掌聲，同時許諾明年選後，要「揪團」到總統府送上祝賀蛋糕。蔡英文致詞時說，新住民對台灣文化、生活，各層面都有重要貢獻，也希望她們的孩子，可以說母語，在家說母語，在學校也有母語教學，讓新住民的下一代，成為台灣與新南向國家最重要的連結。3D果中花是在透明果凍內，繪製色彩鮮艷的花瓣，造型特殊、美觀，頗受婦女歡迎，蔡英文下場體驗，製作蓮花造型的果中花；武芳草取蓮花諧音，祝福蔡「蓮（連）任成功」。嫁到台灣9年的武芳草，向總統蔡英文大膽示愛，蔡則大方回應，給予大大擁抱。（記者張議晨攝）總統蔡英文今到宜蘭冬山鄉，體驗3D果中花製作，新住民武芳草還送上蓮花造型的果中花，祝福蔡「蓮（連）任成功」。（記者張議晨攝）總統蔡英文今到宜蘭冬山鄉，體驗3D果中花製作，新住民武芳草還送上蓮花造型的果中花，祝福蔡「蓮（連）任成功」。（記者張議晨攝）總統蔡英文今到宜蘭冬山鄉，獲得新住民熱情歡迎。（記者張議晨攝）$(',Liberty Times
T:11:何欣純拚連任秀政績！爭取7校38間老舊廁所改建,//news.ltn.com.tw/news/politics/breakingnews/2938386,大里區大元國小廁所老舊，天花板都出現破損，立委何欣純爭取到教育部全額補助改建。（記者陳建志翻攝）2019-10-062103〔記者陳建志／台中報導〕台中大里、太平區大元、益民、太平等7所國小部分廁所老舊，不但天花板、門板、磁磚破損，還因管線問題讓廁所常飄惡臭，前來運動民眾和小朋友都抱怨上廁所很痛苦，經立委何欣純爭取教育部專案補助，近日已正式核定，將全額補助2400多萬，協助38間廁所改建，並在明年動工，讓小朋友早日有舒適、乾淨的廁所可以使用。立委何欣純今天表示，廁所是小朋友在學校求學時間，每天一定會使用到的設施，不過大里、太平有不少學校的廁所都已經20多年未改建，不但設施老舊，更常傳出難聞的臭味，因自己的女兒也念國小，常跟她說廁所如果不乾淨就不敢在學校上，因此對於此問題感同身受。何欣純表示，為了讓小朋友有乾淨、舒適的廁所可使用，請大里、太平有實際需求的學校，透過市府教育局提出申請，協助向教育部爭取專案補助，教育部4日已正式核定，全額補助大里區的大元、益民、內新國小，以及太平區的太平、東平、宜欣、建平國小等7所國小，38間廁所，共2424萬元的改建經費，預計年底前完成設計監造發包，明年動工改建，因年底前還有改建經費，將會繼續協助爭取改建經費。大里大元國小校長游玉芬表示，學校2期、3期校舍轉角處的廁所已經20年，不但門板、天花板破損，也經常傳出異味，很高興在何欣純立委協助下，獲得教育部補助改建，將設計符合學校音樂、美術特色的廁所。太平區太平國小校長湯正茂也說，學校一樓的6間廁所已經興建20年，除老舊外，還經常會傳出臭味，包括來學校運動民眾和小朋友，都抱怨上廁所很痛苦，非常感謝何欣純立委協助爭取，將會讓學生參與設計，改建符合學校特色新廁所。＃太平區太平國小廁所老舊，不但門板損壞，更傳出臭味，立委何欣純爭取到教育部全額補助改建。（記者陳建志翻攝）$(',Liberty Times
T:12:全力爭取CPTPP成員國支持 吳釗燮追蹤11外館推案力道,//news.ltn.com.tw/news/politics/breakingnews/2938376,CPTPP（跨太平洋夥伴全面進步協定）目前有11個成員國，但有4國的國內程序尚未完成，對於開放新成員加入的時間仍無共識。（法新社資料照）2019-10-062046〔記者呂伊萱／台北報導〕「跨太平洋夥伴全面進步協定」（CPTPP）去年生效。雖尚未開放新成員加入，不過外交部早將加入CPTPP列為重點工作，自去年10月開始，由外長吳釗燮定期召開任務小組會議，指示台灣在CPTPP11個成員國的外館大力爭取支持，並準備一旦開放二輪談判，就提出入會申請。外交部長吳釗燮明（7）將赴立法院外交委員會進行業務報告並備詢。根據書面報告，外交部未來重點工作除了鞏固邦交國與非邦交國關係外，其他主軸還包括新南向政策與區域經濟合作。吳釗燮在報告中特別提及，加入CPTPP是外交工作優先目標之一，外交部持續透過雙邊管道及多邊機制，爭取日本等11個成員國的支持。吳釗燮也自去年10月開始，親自召開任務小組會議，以追蹤各國推案力道，據悉目前已開過7次會議。外交部發言人歐江安今天表示，目前CPTPP仍有4個成員尚未完成批准，對於開放新成員加入的時間仍無共識。歐江安說，現階段我國推案策略是依據CPTPP加入條款，積極進行與成員國非正式的互動，就雙方關切議題交換意見，爭取各國對我推案的支持，並為未來入會談判預作準備。我方也持續積極與成員國的國會、產業、學界及媒體各界交流，以利營造相關國家的友我氛圍，爭取支持。CPTPP成員國包括日本、加拿大、澳洲、紐西蘭、新加坡、馬來西亞、越南、汶萊、墨西哥、智利及秘魯等國，大多為我國主要的貿易夥伴。據了解，一旦CPTPP開放新成員加入後，我政府便會按照規則提出正式入會申請。$(',Liberty Times
T:13:「國民黨都沒有好人」！陳柏惟超精闢分析被推爆,//news.ltn.com.tw/news/politics/breakingnews/2938316,陳柏惟認為，國民黨將和平協議寫入黨綱，因此該黨內沒有一個是好人。（圖取自陳柏惟YoTbe頻道）2019-10-062039〔即時新聞／綜合報導〕台中市第二選區立委參選人陳柏惟在YoTbe頻道中的一段影片，近期受到網友廣大迴響，他認為「國民黨都沒有好人」，國民黨將和平協議寫入黨綱，所有黨員都必須遵守，投給國民黨等同於想要成為中國的國民。陳柏惟在影片中表示，國民黨過去在李登輝主政時期，李想要推動國民黨本土化，希望國民黨放棄反攻大陸的口號，真真正正在台灣生根，李認為這是延續蔣經國的政策：「把國民黨的部屬留在台灣，變成真正台灣的國民黨」，2000年陳水扁當選，李登輝被馬英九逼宮。陳柏惟解釋，馬英九把國民黨本土的性格也一併趕走，因此後來有「台灣團結聯盟」，和民進黨形成「泛綠」陣營，與持有外省、中國性格的國民黨、新黨、親民黨形成的「泛藍」相抗衡，因此可知「藍是中國，綠是台灣」，如果綠色代表台灣，那台灣的政黨就必然是綠，藍色的政黨就應該要被趕出去；陳柏惟的分析被網友推爆。陳柏惟強調，如果未來是兩個綠的政黨，一個是理想型的進步政黨，一個是保守型的傳統大黨，那這樣這兩個政黨，就可以比誰比較親本土，誰比較愛台灣，誰比較有辦法保護我們的國家；現在國民黨乍看之下，或許會被部分民眾稱讚，但該黨將和平協議寫入黨綱，所有黨員都必須遵守、實現這份政治承諾，因此「國民黨都沒有好人」，陳說：「如果你投給中國國民黨，就表示你想要當中國的國民」。不少網友看完影片後，紛紛留言指出「國民黨在台灣就像九頭蛇存在於神盾局一樣」、「國民黨=國瑜黨=共產黨，應該嚴格防堵」、「我現在比較擔心韓草包中鏢，這樣中共就長驅而入了」、「想當中國人，先把健保卡剪掉再說」、「中共政權用盡一切不擇手段想把台灣給併吞」。相關影音$(',Liberty Times
T:14:蔡壁如轉文批小英學歷 蔡英文：散播謠言對社會沒幫助,//news.ltn.com.tw/news/politics/breakingnews/2938413,蔡英文今抵達南方澳南天宮時，不少鄉親為她加油打氣。（記者江志雄攝）2019-10-062039〔記者楊淳卉／台北報導〕台北市政府顧問蔡壁如被爆在Lie群組轉發一則「國際醜聞！國恥！國恥！英國LSE正式否認蔡英文有提交論文！」農場文，遭批散播假新聞。總統蔡英文今晚於臉書發文表示，國政與重建工作正在進行，不過，最近還是看到不少針對她的博士論文的不實指控。她不在意社會大眾對她的博士論文內容有任何的評論，但是，她希望不要再用假訊息來繼續以訛傳訛、散播謠言，這樣的做法對社會沒有幫助。蔡總統今晚間於臉書發文表示，她今天再度前往南方澳關心斷橋重建的進度，同時也視察了「宏禹一號」的整備情形，這艘全國最大海上升降平台船，將可以有效協助拆除橋拱的工作。她也和漁民朋友深入座談，聽取對南方澳重建的想法，這些討論都是未來重建規劃最重要的參考。今再赴南方澳聽漁民對重建的想法蔡總統說，她指示交通部務必加快腳步，儘速完成斷橋拆除及新橋興建的後續重建工作，也要開出更大航道，方便大型漁船進出，把對漁民朋友的影響降到最低。蔡總統表示，國政與重建工作正在進行，不過，最近還是看到不少針對她的博士論文的不實指控。她不在意社會大眾對她的博士論文內容有任何的評論，但是，她希望不要再用假訊息來繼續以訛傳訛、散播謠言，這樣的做法對社會沒有幫助。蔡總統說，最後，她要感謝所有投入救災的國軍、海巡與搜救人員，也要感謝在地漁民朋友的合作，讓重建復原的工作能夠進行得更快速。$(',Liberty Times
T:15:蔡壁如轉農場文質疑小英博論 管媽痛批：妳和魔鬼握手了！,//news.ltn.com.tw/news/politics/breakingnews/2938440,對於蔡壁如今轉傳農場文章質疑總統博論的真偽，高雄市立委「管媽」管碧玲在臉書上痛批，「壁如：按下鍵盤，傳遞惡劣的假消息，那個剎那，妳和魔鬼握手了！」（圖擷取自Faebook「管碧玲」）2019-10-062029〔即時新聞／綜合報導〕台大PTT八卦板今（6）日有人爆料，指北市政府顧問蔡壁如一早在LINE群組，轉發質疑蔡總統論文的農場文章，引發網友熱議。蔡壁如下午受訪時強調，她的用意是在「提醒」支持者；對此，民進黨高雄市立委管碧玲在臉書上痛批，「壁如：妳和魔鬼握手了！」綜合媒體報導，PTT八卦版流出台北市長柯文哲心腹蔡壁如，今日一大早在「台北阿北聯誼會」LINE群組轉發農場文的截圖，標題斗大寫著「國際醜聞！國恥！國恥！」，圖片流出後，許多網友紛紛質疑「公然散佈謠言」，蔡壁如本人下午受訪強調，她的用意是要提醒他們，還酸「1450不需這麼敏感」；針對蔡的回應，高雄市立委「管媽」管碧玲在臉書上痛批，「壁如：按下鍵盤，傳遞惡劣的假消息，那個剎那，妳和魔鬼握手了！」此外，對於蔡壁如轉傳農場文章質疑總統博論的真偽，蔡英文今日在宜蘭縣受訪時也表示，有關論文的錯誤訊息，她都一再澄清，工作同仁也已把正確訊息傳給她（蔡壁如），蔡總統還呼籲不要再以訛傳訛，傳遞假訊息，「真的不要再傳了！」台大PTT八卦板爆料，北市政府顧問蔡壁如一早在LINE群組，轉發質疑蔡總統論文的農場文章，引發網友熱議。（圖擷取自台大PTT八卦板）蔡壁如今日一大早在「台北阿北聯誼會」LINE群組中轉發一篇農場文章，標題斗大寫著「國際醜聞！國恥！國恥！」，截圖流出後許多網友質疑蔡「公然散佈謠言」。（圖擷取自台大PTT八卦板）$(',Liberty Times
T:16:「一國兩制」並不抽象 黃帝穎：造成的悲劇都很具體,//news.ltn.com.tw/news/politics/breakingnews/2938294,黃帝穎認為，「一國兩制」並不抽象，其所衍生出的悲劇都很具體，如印尼女記者遭港警射瞎眼睛。（法新社）2019-10-062025〔即時新聞／綜合報導〕中國政府稱香港「一國兩制」擁有高度自治與自由，律師黃帝穎今（6）日分析民眾認為很抽象的「一國兩制」，他指出，從6月初反送中抗爭開始至今，該制度下衍生出的悲劇都很具體。黃帝穎表示，中國口中的「九二共識」、「一國兩制」，其實並不抽象，從已經被「一國兩制」的香港可看到，反送中抗爭以來，香港警察近距離朝學生胸口開槍，甚至連正在採訪的外媒也不放過，直接射擊記者頭部造成眼部中彈失明，甚至還扭斷民眾脊椎致死。黃帝穎提到，中國政府也架空香港立法權，有北京撐腰的香港特首林鄭月娥直接動用《緊急法》來立法，讓民眾僅戴口罩上街就可被判刑，黑警們還可直接進入校園濫捕學生，將路上有遮掩臉部面容的民眾全都帶走，這就是香港「一國兩制」下的具體悲劇事件。黃帝穎臉書全文$(',Liberty Times
T:17:最遙遠的距離！只隔700米 李佳芬、侯友宜跑行程沒見面,//news.ltn.com.tw/news/politics/breakingnews/2938380,"2019-10-062009李佳芬（中）今天到新北市三重，穿上圍裙替長輩的愛心便當夾菜。右為國民黨新北市黨部主委李乾龍。（記者邱書昱攝）〔記者邱書昱／新北報導〕國民黨總統參選人韓國瑜的妻子李佳芬今天代夫出征到新北市，替藍營立委參選人站台、跑行程，最後一站抵達三重區著名五燈獎豬腳飯包製愛心便當，並送餐給長輩。值得一提的是，相隔不到700公尺處，新北市長侯友宜參加新北秘書處舉辦的活動，雙方卻沒有碰面。李佳芬穿上圍裙戴起手套，將手中的豬腳切成片放在便當裡，聽到老人家嘴巴不好，也放了些軟的、好咬的食物，隨後將便當裝袋，親自送到80歲的獨居長輩郭玉子和101歲人瑞李招治手中。郭玉子看到李佳芬送上的便當相當開心，祝福韓國瑜高票當選「總統好」，聊天不到十分鐘就又前往李招治家中作客，李招治的家人們也拿出蒜頭、果凍祝福贏得2020年總統大選。新北市長侯友宜同個時間也在三重區，換上全套廚師服，與李佳芬同樣是要進廚房的打扮，兩人活動的地點只差700公尺，卻沒有碰面。（新北市秘書處提供）就在同個時間，侯友宜也赴三重參加由秘書處主辦的「作伙來趴踢！新北SDGs台味派對」活動。新北秘書處表示，特別選址在最完整的眷村「空軍三重一村」舉行，吸引不少民眾置身饒富歷史與記憶的眷村建築空間當中，參與園遊會互動遊戲、討論生活、想像未來。	vardisable_oead_iread=(fio(){		varrag0=[			(ewDae('2018-06-08T000000+0800')).geTime()			,(ewDae('2018-06-30T235959+0800')).geTime()			,{				'fos're			}		];		if(hek_oead_mobile_iread(rag0)){			rerre;		}		rerfalse;	})();	fiohek_oead_mobile_iread(rag){		varow=(ewDae()).geTime();		varshow_door=false;		if(ow>=rag[0]&&ow<=rag[1]){			show_door=re;			varae=rag[2];			varshow_aegory=ae[aegory]?ae[aegory]false;			rer(show_door&&show_aegory)?refalse;		}		rerfalse;	}	if(disable_oead_iread){		googleag.md.sh(fio(){			googleag.defieSlo('/21202031/01-ews-fo-P-IR2',[[1,1],[728,90],[640,360]],'ad-iread').addServie(googleag.bads());			googleag.eableServies();		});		$(fio(){			googleag.md.sh(fio(){				googleag.dislay('ad-iread');			});		});	}else{		$(fio(){			varsri=dome.reaeEleme('sri');			sri.sr=""asses/js/oead_ir.js"";varel=dome.geElemesByTagName(""sri"")[0];el.areNode.iserBefore(sri,el);		});	}不用抽不用搶現在用APP看新聞保證天天中獎　點我下載APP　按我看活動辦法	vardisable_oead_iread=(fio(){		varrag0=[			(ewDae('2018-06-08T000000+0800')).geTime()			,(ewDae('2018-06-30T235959+0800')).geTime()			,{				'fos're			}		];		if(hek_oead_mobile_iread(rag0)){			rerre;		}		rerfalse;	})();	fiohek_oead_mobile_iread(rag){		varow=(ewDae()).geTime();		varshow_door=false;		if(ow>=rag[0]&&ow<=rag[1]){			show_door=re;			varae=rag[2];			varshow_aegory=ae[aegory]?ae[aegory]false;			rer(show_door&&show_aegory)?refalse;		}		rerfalse;	}	if(disable_oead_iread){		googleag.md.sh(fio(){			googleag.defieSlo('/21202031/01-ews-fo-P-IR2',[[1,1],[728,90],[640,360]],'ad-iread').addServie(googleag.bads());			googleag.eableServies();		});		$(fio(){			googleag.md.sh(fio(){				googleag.dislay('ad-iread');			});		});	}else{		$(fio(){			varsri=dome.reaeEleme('sri');			sri.sr=""asses/js/oead_ir.js"";varel=dome.geElemesByTagName(""sri"")[0];el.areNode.iserBefore(sri,el);		});	}",Liberty Times
T:18:杜絕憾事再生 中市查違章工廠推「快速打擊」機制,//news.ltn.com.tw/news/politics/breakingnews/2938315,2019-10-061937〔記者蘇孟娟／台中報導〕台中市日前發生大雅區違章建築紙器廠大火，造成2名消防隊員殉職意外，台中市政府為杜絕憾事再生，除「全年無休」、週日照常出動，加強全面清查違章工廠，更啟動「快速打擊」機制，有明顯違法事實及公安疑慮者當日即刻稽查開罰、最重停工。台中市政府指出，目前全市查報未拆違建案截至9月止，有8萬7904件，雖平均每月拆除200件以上，但查獲或被檢舉的違建卻高達600件以上，「拆的速度不敵新增的案數」，除加強「快速打擊」機制外，另呼籲民眾切勿知法犯法自蓋違建。市府指出，將加強清查全市違章工廠，如有公安疑慮者，立即進行跨局處橫向通報，並專案列管，目前市府已請經發、都發、環保、消防等局處，未來每周至少3天針對違章工廠進行跨局處聯合稽查，如查獲明顯違法事實及公安疑慮，立即啟動「快速打擊」機制，當日即刻稽查開罰、最重停工，全年無休，週日照常出動。此外，市府指出，過去曾制定「台中市強制拆除違章建築收取費用自治條例」草案，但送議會審議均遭退回，也將再次提案送審，遏止新違建。此外，經發局也將積極輔導未登記工廠合法化，經發局指出，台中市目前未登記工廠推估約1.8萬家，依產業創新條例及都市計畫法等規定，正積極辦理潭子聚興產業園區、神岡豐洲科技工業園區二期及擴大神岡都市計畫產業園區等，盼解決企業缺地問題。針對低汙染的未登記工廠，依據工廠管理輔導法部分條文修正案，只要在105年5月20日前屬低汙染的未登記工廠，可依修法後的法令規定，申請為特定登記工廠，納入管理輔導提改善計畫；經發局也呼籲中央加速相關子法修訂進度、簡化群聚未登記工廠地區規劃程序，並檢討使用效率低的國有及台糖土地，由中央整合規劃開發釋出。杜憾事再生，中市查違章工廠推「快速打擊」機制。（圖：市府提供）$(',Liberty Times
T:19:嘉市推連署 呂秀蓮：總統很多事不清楚會是全民災難,//news.ltn.com.tw/news/politics/breakingnews/2938271,前副總統呂秀蓮用槓桿表示，如讓她參選、成為「三角督」，能維持平衡。（記者王善嬿攝）2019-10-061922〔記者王善嬿／嘉市報導〕前副總統呂秀蓮由喜樂島聯盟推薦挑戰總統大選，本月底前要爭取超過28萬份連署，她今到嘉義市舉辦說明會，會前有媒體詢問，針對媒體人陳季芳在臉書貼文，指稱「韓國瑜的副總統應該找呂秀蓮，因為罵蔡小英的口氣，完全一樣」等字句，呂秀蓮答稱，那是個人言論自由，民進黨、國民黨已經萎縮，她要打非典型選舉、讓政黨政治重新洗牌。呂秀蓮今再批評說，民進黨提公投法修正草案、月前立法院已經通過，這根本是破壞社會的和平，且總統蔡英文親美、高雄市長韓國瑜親中，她要打破藍綠，讓台灣成為和平中立的國家，希望讓年輕世代了解，除了統獨以外，還有別的選擇。呂秀蓮表示，未來4年將是台灣面臨最嚴峻的挑戰，總統要有智慧，但總統如果很多事情不清楚，會是全民災難，她已經有準備，如能順利當選，包括公職人員選舉罷免法、公投法等問題，她都會解決。前副總統呂秀蓮今到嘉義市舉辦連署說明會，現場民眾喊凍蒜。（記者王善嬿攝）$(',Liberty Times
T:20:搶阿公阿嬤票 Freddy首場「在地音樂會」登場,//news.ltn.com.tw/news/politics/breakingnews/2938320,台北市立委第五選區（萬華中正）無黨籍立委林昶佐（右二）辦台語流行音樂會，爭取阿公、阿嬤支持。右一為金鐘歌王楊烈。（記者郭安家攝）2019-10-061919〔記者郭安家／台北報導〕投票剩3個多月，身兼歌手的台北市立委第五選區（萬華中正）無黨籍立委林昶佐又打音樂牌爭取認同，預計辦10場在地音樂會、1場大型活動，今下午首場音樂會在萬華柳鄉里舉辦，除宣傳在立法院成績，還邀請歌手林喬安、高佳群、金鐘歌王楊烈到場熱唱，吸引不少阿公、阿嬤到場力挺。楊烈說，林昶佐從年輕時就參加社會運動，後來和他一樣當藝人，但都有一顆愛台灣的心，林昶佐過去國外巡迴表演，回來就是希望台灣能更好、更強、更勇，才會走出來打拼，希望大家繼續讓林昶佐連任。林昶佐表示，這4年來完成很多地方服務、國會問政；而今年底柳鄉里全部的電線桿都會地下化，這是在萬華領先的。他說，許多中正萬華的荒地，他也都親自參與會勘，改造成綠地、停車場，「我們4年當作20年在拚」；暗諷國民黨前立委林郁方。他說，中正萬華有立委以來，他是第一次有評鑑第一名的立委，希望鄉親能繼續支持他。今下午柳鄉里在地音樂會約唱10首歌，高佳群還唱林強組曲，讓現場嗨翻天。另外，民進黨台北市黨部前主委黃承國也到場坐鎮，他致詞說，林昶佐表現沒有讓鄉親失望，過去四年都是公督盟評鑑第一名立委；在國家認同上，對台灣價值也非常堅持，「是有情有義的人」，他要代表總統蔡英文，呼籲大家一致支持林，一定要當選。$(',Liberty Times
T:21:從中國豬瘟疫情看五毛 財經女神：別聽他們胡說八道,//news.ltn.com.tw/news/politics/breakingnews/2938262,2019-10-061905〔即時新聞／綜合報導〕中國非洲豬瘟疫情嚴重、豬價飛漲，民眾紛紛把平均125公斤的豬養成200公斤「巨豬」，甚至出現500公斤的豬隻，相當於北極熊的重量。財經專家胡采蘋今（6）日表示，去年台灣政府抵抗豬瘟時，出現中國官方隱匿疫情、中國帳號稱漲價是假新聞、親中人士宣稱中國必勝等情形，她提醒大家要謹記在心，「你不應該繼續聽這些人胡說八道」。《彭博》報導，中國國務院副總理胡春華承認，2020上半年，中國供應豬肉情勢極為嚴峻，面臨1000萬噸的豬肉短缺，超過一整年的全球豬肉貿易。一般養豬戶藉由增加豬隻重量來提高售價，中國種豬提供者「溫氏股份」及多間大型畜牧業集團都表示，要試著把豬「越養越大」。財經專家胡采蘋今天發臉書指出，去年台灣政府嚴厲抵擋豬瘟時，被罵「惡意汙名化中國」，中國豬價上漲的消息傳回台灣時，五毛帳號更說是假新聞，稱價格便宜根本沒漲，而中國地方政府則隱匿疫情，謊報瘟災得到控制，刪除疫情貼文。胡采蘋寫道，美中貿易戰第一批關稅報復影響這波豬瘟，許多親中人士斷言，中國會對其他國家採購豬肉，迅速扶植外國豬農，美國必垮，中國必勝等等。現在回頭檢視，她提醒，「不健忘的話，你不應該繼續聽這些人胡說八道」，例如他們說台灣很爛，台灣不聽中國的話會地動山搖。中國非洲豬瘟疫情導致當地豬價飛漲。（資料照，法新社）財經專家胡采蘋引用外媒報導，說明中國非洲豬瘟疫情已嚴重影響當地的豬隻供給。（擷取自「EmmyH」臉書）$(',Liberty Times
T:22:香港人反抗》港人持續對抗 顏擇雅發現這點讓台灣自嘆不如,//news.ltn.com.tw/news/politics/breakingnews/2938269,香港反送中抗爭持續進行，顏擇雅認為，台灣人可以從中學習港人的國際溝通力。（路透）2019-10-061855〔即時新聞／綜合報導〕香港街頭今（6）日再度湧入萬名反送中抗爭者，持續與港府、北京爭取自治權，作家顏擇雅對此表示「自嘆不如」，她認為，大家常講台灣人缺乏勇氣與溝通力，但其實港人的「國際溝通力」正是台灣人需要學習的。顏擇雅在臉書指出，民眾理所當然會對政治存有距離感，也因此漠不關心，現在中國政府使用強大的宣傳力量，將「暴徒」、「廢青」的帽子扣在示威者頭上，中方稱香港已經擁有高度的自治與自由權，指控抗爭者師出無名，藉此打壓港人反送中行動。顏擇雅提到，抗爭者要與中國政府抗衡，就必須運用最能引起全世界共鳴的藝術語言，搭配精簡的解說，在最短時間內賺得閱聽者的同情，台灣人面對此次香港抗爭，一大感受是自嘆不如，大家最常講台灣人缺港人那種堅持與勇氣，但這台灣人也需要精進其他領域能力。顏擇雅強調，「我認為台灣人這次可以學最多的，應該是國際溝通力」，香港人在抗爭中展現出來的「國際觀」，真的不是只有英文好，或是其他國際基本常識如「雅典在哪裡」的問題。顏擇雅臉書全文$(',Liberty Times
